# BEAST v1.8.2, r6692
# Generated Sat Jul 11 15:08:09 CEST 2015 [seed=1436620085368]
state	pathLikelihood.delta	pathLikelihood.source	pathLikelihood.destination	pathLikelihood.theta	pathLikelihood.pathLikelihood
29000	-589.730246634969	-861.7307575291295	-272.0005108941605	0.33453507176859365	-469.2859612763003
30000	-561.8521923884775	-846.1984349700936	-284.34624258161597	0.3192967482990375	-463.7438206359421
31000	-564.5682026709039	-856.2780327537171	-291.7098300828131	0.30455107259771197	-463.64968176079935
32000	-566.4545195590152	-850.7385051019476	-284.2839855429323	0.2902888149512887	-448.71939674952046
33000	-550.4192723584905	-813.5857874494916	-263.1665150910011	0.2765007894952082	-415.35787845150173
34000	-566.2110129700472	-839.7102412780821	-273.4992283080348	0.26317785463637045	-422.513427972978
35000	-565.8179508255623	-842.1388927266544	-276.320941901092	0.2503109134861649	-417.95135003910843
36000	-545.2377451925051	-818.7202658085938	-273.48252061608866	0.23789091430424544	-403.1896263331189
37000	-580.8525782602551	-862.2350072449698	-281.3824289847147	0.22590885095348726	-412.60216751285947
38000	-627.8107605094203	-897.8814965450408	-270.0707360356204	0.21435576336658174	-404.64559085437145
39000	-616.8143119144953	-894.1083224418456	-277.29401052735034	0.20322273802475366	-402.64470384746846
40000	-675.0228203082547	-935.4018673479252	-260.3790470396704	0.19250090844911202	-390.3215531728912
41000	-635.7709963929169	-890.1319030492768	-254.36090665636	0.1821814557051778	-370.18659227435296
42000	-673.0859487491854	-942.6021699416865	-269.5162211925011	0.17225560892116176	-385.45905115056996
43000	-686.0866065488681	-929.9711459261646	-243.88453937729645	0.1627146458206033	-355.52087856415517
44000	-717.3813795445463	-959.8685709190162	-242.4871913744698	0.15354989327001706	-352.6410256374325
45000	-707.3820804225252	-958.913177423794	-251.5310970012688	0.14475272784223595	-353.9265827691452
46000	-712.6825567854612	-978.4459520850585	-265.7633952995973	0.13631457639618247	-362.91241613275565
47000	-715.9689244749669	-980.110948901876	-264.1420244269091	0.12822691667385014	-355.9485120466268
48000	-728.611485595999	-1003.7554650832644	-275.14397948726537	0.12048127791532504	-362.9280223756548
49000	-749.3524173000957	-1017.0505050941985	-267.6980877941028	0.11306924149273806	-352.4267972289743
50000	-715.9611806520675	-983.5077492228113	-267.5465685707438	0.10598244156409653	-343.4258825613631
51000	-705.0450007629778	-966.1136713552636	-261.0686705922858	0.09921256574801246	-331.0179940857902
52000	-700.6488721002827	-973.8429660762936	-273.19409397601083	0.09275135582041685	-338.1802268173579
53000	-715.5405388563623	-1005.2363264251201	-289.69578756875774	0.08659060843442937	-351.6548781878296
54000	-779.1396209052891	-1067.9233578420963	-288.78373693680714	0.08072217586463991	-351.6775824386328
55000	-829.0959843930514	-1108.1561730574444	-279.0601886643931	0.07513796677715448	-341.3567751947904
56000	-745.4468896666687	-1020.5263558352706	-275.0794661686019	0.06982994702686253	-327.13398298536487
57000	-760.9620429103912	-1018.684062628965	-257.72201971857373	0.06479014048349967	-307.0248573813489
58000	-727.9466695704202	-976.3115515950565	-248.3648820246362	0.06001062988820621	-292.04942019057904
59000	-762.5371179907255	-1005.520402331675	-242.98328434094944	0.055483557742424465	-285.2915565577298
60000	-782.7126693827518	-1028.5287249897451	-245.8160556069934	0.051201127231133854	-285.89182657748006
61000	-780.6244598637176	-1043.9073912560034	-263.28293139228583	0.04715560318259695	-300.0937486562484
62000	-801.1541274756131	-1064.3268702263877	-263.17274275077455	0.043339313066983146	-297.89421229634587
63000	-727.2902090797112	-967.5994677710223	-240.3092586913111	0.039744648036453514	-269.2151520715429
64000	-784.8208464341337	-1034.178899143608	-249.3580527094744	0.03636406400953165	-277.89732820522005
65000	-832.6175173115073	-1078.7306750467444	-246.11315773523714	0.033190082802857665	-273.7478020779158
66000	-869.1710447711628	-1130.8711052876756	-261.7000605165128	0.030215293313728214	-287.9623185740731
67000	-818.2046718385848	-1073.474031187318	-255.26935934873316	0.027432352757170694	-277.7146385341743
68000	-831.945509160938	-1109.8330314589762	-277.88752229803816	0.024833987961691194	-298.5480470573239
69000	-812.3451699348844	-1078.7284031653064	-266.383233230422	0.0224129967282808	-284.59032286640723
70000	-824.5989812887906	-1113.410442995218	-288.81146170642745	0.02016224925777198	-305.4372319048769
71000	-881.142749454853	-1172.4539568904659	-291.31120743561297	0.018074689652218572	-307.237589171312
72000	-1059.445237656723	-1368.6533160454585	-309.2080783887354	0.016143337496641163	-326.311060419437
73000	-847.9699560465314	-1125.2969379479	-277.32698190136864	0.014361289528251987	-289.50492395141197
74000	-912.1395343278805	-1178.6945470442786	-266.55501271639804	0.01272172140116927	-278.1589977511096
75000	-934.3004679089943	-1214.4827169370863	-280.18224902809203	0.011217889555676173	-290.66312848891175
76000	-922.5268732901708	-1202.4230399102382	-279.89616662006745	0.009843133202303695	-288.97672151656735
77000	-936.6035988159595	-1223.79453024582	-287.1909314298604	0.008590876432461226	-295.2371772134868
78000	-907.0380517460098	-1182.518049102405	-275.47999735639524	0.007454630469050414	-282.2416308535292
79000	-954.8293265428605	-1217.2068516041006	-262.37752506124014	0.006427996072542175	-268.5151642222057
80000	-970.5998177906422	-1227.587284378979	-256.9874665883367	0.0055046661204539325	-262.3302945218476
81000	-966.7878840996299	-1230.9686056616142	-264.18072156198434	0.004678428381140585	-268.70376943749886
82000	-987.3643091392405	-1232.5389050161746	-245.17459587693412	0.003943168506448259	-249.067939725123
83000	-977.8906979232557	-1215.8163289683746	-237.92563104511888	0.0032928732722604936	-241.14570118750254
84000	-970.8599587328267	-1200.0569088869015	-229.19695015407473	0.002721634101543468	-231.83927572558508
85000	-955.0577194308371	-1187.5063849400349	-232.44866550919775	0.002223650911514547	-234.57238047755914
86000	-1000.9650926027032	-1238.378586441951	-237.41349383924785	0.0017932363354956555	-239.2084608138658
87000	-969.7521205395784	-1216.9873091749096	-247.23518863533118	0.001424820381547943	-248.61691122172533
88000	-1010.1334091611566	-1258.2102465647124	-248.07683740355588	0.0011129556050964646	-249.201071043177
89000	-974.8427014455225	-1204.9980712240758	-230.15536977855334	8.5232289288861E-4	-230.98625052996073
90000	-902.7610026963015	-1133.354650950385	-230.59364825408338	6.377379829750564E-4	-231.16937323505147
91000	-939.9597869290631	-1172.0760713341247	-232.11628440506155	4.6415888336127784E-4	-232.55257509016704
92000	-936.6162282521123	-1163.7045718846673	-227.088343632555	3.2669440602401713E-4	-227.39433091491625
93000	-1029.5122216687673	-1270.7138639079596	-241.20164223919224	2.2061411225926482E-4	-241.42876716403578
94000	-966.4572663141423	-1203.3961939268584	-236.93892761271601	1.4136008578343349E-4	-237.0755460947882
95000	-972.8143869510368	-1210.183718233018	-237.36933128198118	8.45611410492474E-5	-237.45159357657087
96000	-962.3440911334255	-1204.5116410097182	-242.1675498762927	4.605039373300482E-5	-242.21186620059603
97000	-938.6970438154128	-1176.7735957037626	-238.07655188834974	2.1887692117461713E-5	-238.09709780023636
98000	-938.5966306541662	-1168.786698873307	-230.19006821914073	8.389527766075414E-6	-230.19794260163474
99000	-955.1262212476001	-1183.650797953972	-228.5245767063718	2.171534093275924E-6	-228.5266507955246
100000	-890.5822550357962	-1118.2993162184866	-227.71706118269051	2.1544346900318824E-7	-227.71725305282098
101000	-841.6468497944918	-1087.0504382343147	-245.4035884398229	0.0	-245.4035884398229
