# BEAST v1.8.2, r6692
# Generated Sat Jul 11 15:09:40 CEST 2015 [seed=1436620146408]
state	pathLikelihood.delta	pathLikelihood.source	pathLikelihood.destination	pathLikelihood.theta	pathLikelihood.pathLikelihood
22000	-19433.338938351888	-20258.377062713033	-825.0381243611457	0.4557817913513756	-9682.400157621609
23000	-19310.24770678323	-20135.132007945584	-824.8843011623558	0.436832902568608	-9260.23585623528
24000	-19166.945852929694	-19994.16725073829	-827.2213978085955	0.418442463806474	-8847.485444153775
25000	-19113.545319828656	-19923.096225969508	-809.5509061408516	0.40060094945432584	-8466.455308702498
26000	-19045.376848891992	-19860.218820184564	-814.8419712925706	0.38329887505052945	-8114.913492386268
27000	-19028.107522784594	-19838.32775203071	-810.2202292461137	0.36652679764266793	-7784.531544772711
28000	-18912.798389947802	-19728.958171985407	-816.1597820376037	0.3502753161557333	-7440.8462174662145
29000	-18880.97778104043	-19705.267278365303	-824.2894973248724	0.33453507176859365	-7140.638754366455
30000	-18817.57251019469	-19641.070343589345	-823.4978333946563	0.3192967482990375	-6831.887546781176
31000	-18701.857568995518	-19514.02337604571	-812.1658070501921	0.30455107259771197	-6507.836589257415
32000	-18715.72596234345	-19515.119999112278	-799.3940367688248	0.2902888149512887	-6232.359947330573
33000	-18622.280290517778	-19410.319342052095	-788.0390515343166	0.2765007894952082	-5937.1142540635365
34000	-18638.151984974545	-19426.9760229644	-788.8240379898543	0.26317785463637045	-5693.972891782066
35000	-18594.60558813012	-19372.149584211034	-777.5439960809111	0.2503109134861649	-5431.976706760709
36000	-18594.305153424342	-19364.403777948337	-770.0986245239936	0.23789091430424544	-5193.514878324253
37000	-18564.214145578455	-19316.898465819322	-752.684320240866	0.22590885095348726	-4946.504606722969
38000	-18625.515368552507	-19371.585457319492	-746.0700887669863	0.21435576336658174	-4738.556653689058
39000	-18599.70862249692	-19346.87051169958	-747.1618892026614	0.20322273802475366	-4527.045601929104
40000	-18590.60343383425	-19337.266069018147	-746.6626351838975	0.19250090844911202	-4325.370684814172
41000	-18608.962255223574	-19346.30774208352	-737.3454868599474	0.1821814557051778	-4127.553319679287
42000	-18660.49953790508	-19387.828504632307	-727.3289667272256	0.17225560892116176	-3941.704677402123
43000	-18697.08094277831	-19417.11631926525	-720.0353764869392	0.1627146458206033	-3762.324279970264
44000	-18752.923443075062	-19474.949195263398	-722.0257521883361	0.15354989327001706	-3601.535145373313
45000	-18703.795237225535	-19434.843802203704	-731.0485649781677	0.14475272784223595	-3438.4739465691846
46000	-18800.01735702859	-19512.328268206267	-712.3109111776765	0.13631457639618247	-3275.0273134419067
47000	-18872.177178714977	-19574.07060264596	-701.8934239309816	0.12822691667385014	-3121.8145144802033
48000	-18948.642321455827	-19640.67341028144	-692.0310888256125	0.12048127791532504	-2974.987730475022
49000	-18810.163100564245	-19502.00505314647	-691.8419525822263	0.11306924149273806	-2818.692826717715
50000	-18842.70306744308	-19524.6156542614	-681.912586818323	0.10598244156409653	-2678.908263573231
51000	-18911.401728496596	-19594.717614062938	-683.3158855663426	0.09921256574801246	-2559.5645729418875
52000	-18978.460299131686	-19650.748561754557	-672.2882626228704	0.09275135582041685	-2432.566186751288
53000	-19042.444417385374	-19711.76604722576	-669.3216298403854	0.08659060843442937	-2318.218478020588
54000	-19054.59728275363	-19712.75189231257	-658.1546095589413	0.08072217586463991	-2196.2831624472697
55000	-19061.37120849941	-19721.342990792495	-659.9717822930844	0.07513796677715448	-2092.204458884322
56000	-19332.868533390472	-19983.373436053927	-650.5049026634564	0.06982994702686253	-2000.5180882274105
57000	-19428.838032735945	-20071.971306259326	-643.1332735233797	0.06479014048349967	-1901.930419095503
58000	-19547.781037044508	-20178.2905048961	-630.5094678515932	0.06001062988820621	-1803.584120801367
59000	-19498.015076389893	-20129.276385229143	-631.2613088392511	0.055483557742424465	-1713.0805541927925
60000	-19562.370803925063	-20184.152204290567	-621.7814003655042	0.051201127231133854	-1623.3968368398896
61000	-19756.813092449775	-20374.28586053026	-617.4727680804862	0.04715560318259695	-1549.1172064207838
62000	-19986.492036214368	-20591.605091316716	-605.113055102348	0.043339313066983146	-1471.3138905706078
63000	-20508.625882899934	-21120.07684182091	-611.4509589209766	0.039744648036453514	-1426.5590763481352
64000	-20531.738204631292	-21136.45133025065	-604.7131256193553	0.03636406400953165	-1351.3305679195141
65000	-20588.09846846458	-21167.006965569977	-578.9084971053978	0.033190082802857665	-1262.2291900271243
66000	-20701.728839641703	-21280.05722631316	-578.3283866714575	0.030215293313728214	-1203.8371956624978
67000	-20988.488925531696	-21568.87859671467	-580.3896711829733	0.027432352757170694	-1156.1533032281293
68000	-21332.554868332474	-21908.628465566013	-576.0735972335369	0.024833987961691194	-1105.8460080258224
69000	-21087.05592936664	-21657.274993268806	-570.2190639021634	0.0224129967282808	-1042.8431794561322
70000	-21151.728587913	-21710.192780303416	-558.4641923904152	0.02016224925777198	-984.9306164126584
71000	-21270.50045258835	-21832.673351891164	-562.1728993028137	0.018074689652218572	-946.6305937307227
72000	-21943.599098889437	-22507.662578234485	-564.0634793450483	0.016143337496641163	-918.3064054894114
73000	-22041.91874845748	-22588.010610165755	-546.0918617082741	0.014361289528251987	-862.6422386130777
74000	-22339.820965342242	-22889.814749106557	-549.9937837643172	0.01272172140116927	-834.1947622374015
75000	-22849.18896030355	-23391.1051082435	-541.9161479399518	0.011217889555676173	-798.2358261334123
76000	-22755.61383878772	-23287.094207975373	-531.4803691876516	0.009843133202303695	-755.4669073030245
77000	-23728.23109817488	-24261.533373524813	-533.3022753499313	0.008590876432461226	-737.1485766752354
78000	-24577.187282146642	-25095.94034357586	-518.7530614292193	0.007454630469050414	-701.9669105862681
79000	-24317.050673777496	-24840.777344574613	-523.7266707971173	0.006427996072542175	-680.0365770239681
80000	-24930.602687722265	-25454.70295362725	-524.1002659049839	0.0055046661204539325	-661.3349098825863
81000	-25731.51416722776	-26251.27217163945	-519.7580044116903	0.004678428381140585	-640.1410505813698
82000	-25858.28611633214	-26372.432548381305	-514.1464320491654	0.003943168506448259	-616.1100114938145
83000	-26038.16112142988	-26556.460524075377	-518.2994026454983	0.0032928732722604936	-604.0397674610671
84000	-27536.808024544534	-28062.74883337248	-525.9408088279442	0.002721634101543468	-600.8859245952004
85000	-29711.79796910959	-30226.01386287996	-514.2158937703699	0.002223650911514547	-580.2845604071165
86000	-31606.80915985506	-32123.231794833308	-516.4226349782493	0.0017932363354956555	-573.1011136127784
87000	-33209.89349765324	-33727.44911183004	-517.5556141768062	0.001424820381547943	-564.8737473012991
88000	-33806.354557056235	-34329.084281716896	-522.7297246606608	0.0011129556050964646	-560.354696452815
89000	-37009.16975692384	-37527.188400593695	-518.0186436698547	8.5232289288861E-4	-549.5624063004817
90000	-42354.3194103534	-42866.13563208839	-511.81622173499574	6.377379829750564E-4	-538.8271799660357
91000	-49026.09381465761	-49532.51385031411	-506.4200356565021	4.6415888336127784E-4	-529.1759326170788
92000	-55029.72199475838	-55526.358971708796	-496.63697695041554	3.2669440602401713E-4	-514.6148792911599
93000	-57187.95137941878	-57662.86697896685	-474.91559954807155	2.2061411225926482E-4	-487.532068673568
94000	-66011.39142250626	-66494.83635850735	-483.4449360010849	1.4136008578343349E-4	-492.7763119552542
95000	-143127.69650119348	-143630.55254914027	-502.8560479467758	8.45611410492474E-5	-514.9590892786671
96000	-77383.8431318016	-77866.76662195202	-482.92349015042953	4.605039373300482E-5	-486.48704659522207
97000	-71284.80161964118	-71758.06476752968	-473.2631478885081	2.1887692117461713E-5	-474.82340767901314
98000	-145059.37860794706	-145533.5791637194	-474.2005557723558	8.389527766075414E-6	-475.4175354569169
99000	-71852.02790741174	-72321.63895035232	-469.6110429405816	2.171534093275924E-6	-469.76707206885357
100000	-116985.73480401337	-117452.09789346448	-466.3630894511155	2.1544346900318824E-7	-466.3882932636456
101000	-108809.839430199	-109298.99816501692	-489.15873481791726	0.0	-489.15873481791726
