"V1","V2"
1,107.464133060974
2,296.311580842179
3,133.016051562342
4,142.280163904453
5,331.330147693158
6,4.96584832718029
7,27.8425233049819
8,404.180210870849
9,-39.308552056249
10,-15.9938972166916
11,-17.1694445621555
12,-1.99885978385575
13,14.7086682775838
14,121.889434633311
15,245.403790338735
16,90.9768019456806
17,166.675508033914
18,2.25049414256081
19,2.93979358428905
20,-32.8937121611696
21,163.02264027215
22,522.565552517982
23,97.0725318141227
24,279.137064035968
25,152.151243039068
26,1040.79119380587
27,521.807512646135
28,519.878600746331
29,900.577799882897
30,35.3387969761158
31,28.7256200316061
32,-238.638314713542
33,-36.0152546385468
34,-27.8369600855485
35,-32.911694901379
36,332.008724851969
37,316.837565221554
38,276.233392311825
39,132.085487230562
40,288.945672308159
41,98.45774989769
42,58.7712730925991
43,68.0811846245636
44,183.201040176336
45,49.2981204905347
46,63.690381309914
47,238.656238564596
48,181.468967191437
49,215.968047192434
50,177.110003630401
51,680.810269229721
52,428.427209915183
53,491.48983619246
54,377.364682532933
55,1679.95919607475
56,1792.28523928534
57,3139.72036001932
58,2046.57606130692
59,836.606896900878
60,-56.127280986688
61,924.004444129648
62,125.544819728641
63,652.061584152892
64,1330.65662075821
65,1670.23519560592
66,2303.94945348366
67,297.569404564783
68,338.566922943569
69,636.355477698795
70,212.334196471084
71,1320.06550871886
72,-1554.9263283864
73,-767.425302234247
74,-705.6730445434
75,-380.293454255998
76,-77.2830892833471
77,-137.202709896936
78,-28.7719110412488
79,-19.8026894375813
80,770.56690720535
81,1055.61439223075
82,349.219867739939
83,203.609464353037
84,353.021241499334
85,517.070903768264
86,356.140392108334
87,469.969936575597
88,307.722531376642
89,159.854655183426
90,200.145452805907
91,107.784473007308
92,1192.78286211871
93,493.239473412674
94,85.3315194298757
95,49.8984032179454
96,104.318705117125
97,94.5238756595109
98,111.431413726502
99,81.6133906823947
100,77.6551443639756
101,90.9421186310703
102,-25.0909564138088
103,-15.4776574824454
104,76.5019140016734
105,88.4886145127043
106,-29.0364876977658
107,223.117198592299
108,137.61482703281
109,495.179866059613
110,180.644068862176
111,111.412236712198
112,82.4054803758129
113,78.8908854191475
114,162.63462270259
115,117.624436405511
116,2313.35763058498
117,1740.60842824997
