"V1","V2"
231,144.793321019002
232,158.62232428601
233,143.799759891991
234,149.332942448743
235,161.348365014429
236,166.167528136664
237,134.756879450464
238,144.259625387095
239,185.937037383691
240,228.853126154865
241,237.559041474295
242,217.387443223509
243,194.791016091088
244,197.50718432078
245,186.140943340538
246,179.386721080503
247,169.740274041861
248,158.298311054443
249,151.160039841957
250,165.449251984523
251,162.235750471136
252,152.624123171503
253,159.636881845033
254,163.049332494192
255,220.32200655235
256,197.277823432801
257,192.980662309026
258,189.965059799066
259,193.470992999592
260,215.955394233199
261,164.04219048365
262,149.89151114771
263,139.949576923326
264,146.194648992016
265,152.123464838096
266,208.801943558682
267,214.332467286087
268,206.130166253278
269,218.689884034748
270,221.188390098339
271,222.224615608981
272,189.593198249994
273,214.809217820662
274,204.014566646614
275,220.129385580046
276,232.596883584643
277,212.48019869921
278,257.997761199198
279,256.601083952028
280,237.14349272084
281,224.887615323703
282,254.587391632216
283,269.859798475599
284,230.041426287947
285,237.475733454404
286,224.705240487395
287,230.162437109137
288,234.399006344038
289,218.244583800466
290,248.938998902906
291,234.489220001664
292,226.00053769346
293,214.228744160715
294,185.201181080967
295,255.375691456785
296,206.389911732995
297,209.976990697639
298,230.024259551169
299,218.422743583584
300,202.316017990534
301,180.011149012826
302,201.195295960338
303,230.452383687267
304,218.729795673446
305,245.251806096593
306,215.655638749542
307,182.604599476196
308,178.604987851521
309,143.504494126347
310,189.160225918148
311,214.488324744413
312,190.178569513732
313,185.260295644872
314,197.639995995478
315,207.830517921658
316,181.386873208516
317,175.644736306493
318,146.822290149902
319,156.235169117311
320,194.161290130278
321,164.012848327785
322,162.719720987835
323,157.303810007945
324,150.812058074657
325,134.670326355167
326,112.548545385933
327,172.305812529633
328,137.860848209297
329,107.470012025977
330,98.7897250723004
331,103.075675733322
332,104.704879133132
333,108.051676899962
334,120.150756952736
335,140.064908579299
336,132.834271597781
337,95.166283406394
338,84.315029101413
339,112.818630355473
340,105.680246420826
341,99.6015130459948
342,111.07865109319
343,119.457113913169
344,110.114459458279
345,124.17710636548
346,104.504190658582
347,102.731470860549
348,120.35359220975
349,94.7322485621692
350,106.711669358754
351,139.88194084262
352,149.288147303154
353,154.967360330055
354,151.26336055532
355,154.196218494181
356,151.247811733904
357,137.737689938428
358,147.633664220588
359,157.367771104644
360,188.648669433566
361,190.943098084817
362,220.132962535035
363,214.872329394214
364,262.901143427087
365,206.469102825116
366,212.653742750855
367,203.818549027972
368,191.267607052473
369,202.496827258112
370,194.382900433567
371,190.902330893967
372,190.067621208371
373,153.762111052742
374,145.403804211573
375,139.494921970388
376,209.172544531693
377,229.378604696252
378,262.312634219511
379,254.538961239231
380,273.911566246049
381,314.687440545129
382,263.792364907718
383,280.147167253333
384,294.011302608766
385,305.352430026049
386,269.830216608132
387,256.229904776606
388,241.029100470106
389,233.310158138343
390,218.894464080019
391,222.888055018057
392,263.902600408091
393,304.880521964596
394,311.99769178824
395,236.295927511879
396,225.270759275607
397,193.668848556811
398,189.479159009064
399,176.003665403338
